work_id,canonical_paper_id,source_group,year,venue,doi,title,publication_types,has_abstract,abstract_chars,record_type,is_research_paper,confidence,signal_count,evidence,title_rule,title_rule_type,title_rule_strength,title_match,publication_type_signal,publication_type_signal_type,publication_type_signal_strength,vetoed_publication_type_signals,research_publication_types,signals_conflict,watchlist_titles,review_queue,review_reasons
work_e0545291b21b26cf,a14ac3684c3f72a457f7387913366cf1942e19c8,core_audit,2021.0,bioRxiv,10.1016/j.neuron.2023.04.028,Local and long-distance organization of prefrontal cortex circuits in the marmoset brain,JournalArticle,True,1156,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e06607c8b5aa723c,34b77ee6c4e7d14bdac083929b739f4d88b86435,role_bridge,1998.0,"J. Graphics, GPU, & Game Tools",10.1080/10867651.1998.10487491,Using ChromaDepth to Obtain Inexpensive Single-image Stereovision for Scientific Visualization,JournalArticle,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e0e4211228a46205,fe0e14c9ce271113054792f005997dcc5f7c163e,core_audit,2020.0,bioRxiv,10.1101/2020.04.21.053702,Network communication models improve the behavioral and functional predictive utility of the human structural connectome,JournalArticle,True,1587,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e0e81619d590d5f9,27f40275b0829d46f3838840313d38c193f867b3,core_audit,2015.0,Scientific Reports,10.1038/srep19845,Chimera-like States in Modular Neural Networks,JournalArticle,True,1367,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e0e948e508cda1e4,bda5728aae68fa9c05535bc6cc23167f2f8947cb,role_bridge,2017.0,International Conference on Medical Image Computing and Computer-Assisted Intervention,10.1007/978-3-319-66179-7_46,Suggestive Annotation: A Deep Active Learning Framework for Biomedical Image Segmentation,JournalArticle,True,1477,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e0fcd7be8bddea39,1578b78abfa8dda83904fb51d28b1c62b98cde2e,unresolved,2025.0,Cell Reports,10.1016/j.celrep.2025.115372,A dynamic bifurcation mechanism explains cortex-wide neural correlates of conscious access.,JournalArticle,True,1198,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1078c7e55e83951,a25478ea4156503cbd536a5ee61dc80729bedfa9,unresolved,2025.0,Brain Communications,10.1093/braincomms/fcaf317,Impact of anterior callosal disconnection on picture naming in frontal lobe epilepsy surgery,JournalArticle,True,1941,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e115ed6d243e26c1,777378be209e540befc017e41610d429a595c7f3,unresolved,2018.0,Neurology,10.1212/wnl.90.15_supplement.p6.149,Ultra-High Gradient Diffusion MRI Reveals Distinct Microstructural Changes in Gliomas Before and After Radiation Therapy (P6.149),JournalArticle,True,2996,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e143e75aec23746b,2d589da7e74c1366e78e851b47e164c55fb31966,core_audit,2025.0,,,Rethinking scale in network neuroscience: Contributions and opportunities at the nanoscale,Review,True,1750,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e1473097092982b3,ab85b39fb39d3214b44f5010b55ddc5948788714,unresolved,2018.0,Schizophrenia bulletin,10.1093/schbul/sby018.910,S123. TREATMENT RESISTANT SCHIZOPHRENIA AND GYRIFICATION-BASED CONNECTOME,,True,3751,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1729e254cf16f0b,b464c1b3fe511c5ef10586895d4cc0feaf4a4191,unresolved,2018.0,Operative Neurosurgery,10.1093/ons/opy264,A Connectomic Atlas of the Human Cerebrum-Chapter 10: Tractographic Description of the Superior Longitudinal Fasciculus.,JournalArticle,True,934,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e178466698578889,3eccf94dd98f18ae7063d7c0be3c690c134f0db3,role_bridge,2008.0,Genetics,10.1534/genetics.108.088336,Metabolomics- and Proteomics-Assisted Genome Annotation and Analysis of the Draft Metabolic Network of Chlamydomonas reinhardtii,JournalArticle;Study,False,0,research_paper,True,high,0,research_publication_type:Study,,,,,,,,,Study,False,,False,
work_e19cbdf063fc53c2,d168d47481b26ffd893ede21a13cc54439f60d07,core_audit,2026.0,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2513459123,Biologically grounded on-chip model identifies selective topographic reorganization within hyperexcitable corticostriatal networks.,JournalArticle,True,1703,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1ae70934ec0d833,c9bfc5dea72ee88758633a905970f954003d4d4a,unresolved,2024.0,Journal of Neurotrauma,10.1089/neu.2023.0509,Identification and Connectomic Profiling of Concussion Using Bayesian Machine Learning,JournalArticle,True,2389,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1b43683c18ff848,52db469dd91535a9e4d8554ae1e7c18b4da42704,unresolved,2014.0,IEEE International Symposium on Biomedical Imaging,10.1109/isbi.2014.6868000,OPTIMIZING BRAIN CONNECTIVITY NETWORKS FOR DISEASE CLASSIFICATION USING EPIC,JournalArticle,True,1251,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1c1c0111e3437e4,5d0a14c66e598ab979214829888098cfd9254fd6,core_audit,2020.0,,10.1093/neuonc/noaa215.626,"NIMG-13. GENETIC, CELLULAR, AND CONNECTOMIC CHARACTERIZATION OF THE ADULT HUMAN BRAIN REGIONS COMMONLY PLAGUED BY GLIOMA",,True,1855,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1c8eaf7bf908172,e6d5cfec34883b1a14962b3ca9b972754245d73b,core_audit,2023.0,bioRxiv,10.1101/2023.04.23.537987,ElegansNet: a brief scientific report and initial experiments,JournalArticle,True,1585,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1cef51c2620b3cc,b5e814bb297fff92d872b5b711fdd7e1111abac6,core_audit,2012.0,Neural Development,10.1186/1749-8104-7-3,Programmed cell death in type II neuroblast lineages is required for central complex development in the Drosophila brain,JournalArticle,True,1971,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1d57f7bc61f8559,7fcdcc47565a622e56f9faa30196de75f2108cd2,unresolved,2025.0,bioRxiv,10.1101/2025.09.17.676944,Geometric constraints on the architecture of mammalian cortical connectomes,JournalArticle,True,1229,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1dcb9a05897ad2e,ff67e7991085386ea8e993a954d8e7a7270fd14e,unresolved,2021.0,Frontiers in Neuroanatomy,10.3389/fnana.2021.746057,Interpreting the Entire Connectivity of Individual Neurons in Micropatterned Neural Culture With an Integrated Connectome Analyzer of a Neuronal Network (iCANN),JournalArticle,True,1367,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e1dcefd275566b9c,db38fa199e223f5b89c0ff61f7128d0f9b860cee,role_bridge,2025.0,International Journal of Molecular Sciences,10.3390/ijms26052093,LRRK2 in Drosophila Melanogaster Model: Insights into Cellular Dysfunction and Neuroinflammation in Parkinson’s Disease,Review;JournalArticle,True,1061,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e1e110d39c064390,b0aea05284184e8690a72a18387b893567fcf710,unresolved,2013.0,NeuroImage,10.1016/j.neuroimage.2013.05.013,Genetics of the Connectome,Review;JournalArticle,True,1253,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e2063a980bcd77a1,ea32f3ea1184354ee2e2adfd7578d16261860306,unresolved,2019.0,Scientific Reports,10.1038/s41598-019-46145-4,Morphological Brain Age Prediction using Multi-View Brain Networks Derived from Cortical Morphology in Healthy and Disordered Participants,JournalArticle,True,1682,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e207377825d47b9d,70fbf3926797023315ac9d63d37d2363de530247,unresolved,2018.0,Human Brain Mapping,10.1002/hbm.24457,Developmental changes in functional brain networks from birth through adolescence,JournalArticle,True,1201,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e21069b40a87ae29,4e2b1275c3ee962454fa53ba81c6dcc1be4fb5bb,core_audit,2017.0,Brain Topography,10.1007/s10548-017-0548-0,Whole-Brain High-Resolution Structural Connectome: Inter-Subject Validation and Application to the Anatomical Segmentation of the Striatum,JournalArticle,False,0,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e219a577bbf3313c,af70c13c12979cb6f759d7054eb53cfd8f3224cd,unresolved,2021.0,Investigative Ophthalmology and Visual Science,10.1167/iovs.62.4.5,Disrupted Topological Organization of the Brain Structural Network in Patients With Thyroid-Associated Ophthalmopathy,JournalArticle,True,1842,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e220ce6365367772,57e3f6981f320305bb3a0ec17c2a6f65e7da2288,unresolved,2026.0,bioRxiv,10.64898/2026.06.07.730661,The blueprint of human functional architecture shifts from cognition to anatomy during perturbations of consciousness,,True,1910,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e22e48c40029af5d,495688bd078b2a9613465113f485631fc702fe52,core_audit,2026.0,bioRxiv,10.64898/2026.05.18.725766,Hidden symmetries in network connectivity support ring attractor dynamics in the fly’s neural compass,,True,1229,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e230ebc29a268977,fa176b6c25caabdcd33f70e239331a390b9db378,unresolved,2023.0,Frontiers in Neuroscience,10.3389/fnins.2023.1140801,Discriminative analysis of schizophrenia patients using graph convolutional networks: A combined multimodal MRI and connectomics analysis,JournalArticle,True,1850,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e23423c985cce81d,3419be15b49ac9ec996764330f092a5e9563b81c,unresolved,2019.0,Medical Image Anal.,10.1016/j.media.2019.101543,Mitigating Gyral Bias in Cortical Tractography via Asymmetric Fiber Orientation Distributions,JournalArticle,True,1027,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e24617af7f86f944,3fd2a1b17d5ce90cd81509bcf5e30beda9e1b6a8,unresolved,2020.0,Schizophrenia bulletin,10.1093/schbul/sbz137,Connectomic Underpinnings of Working Memory Deficits in Schizophrenia: Evidence From a replication fMRI study.,JournalArticle,True,1754,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e252600b137c952a,ba5d384544cebec1650e19c3aef010bf2d4801a8,unresolved,2017.0,Neurology,10.1212/wnl.88.16_supplement.p4.091,Structural and functional brain connectome architecture in Alzheimer’s disease and amnesic mild cognitive impairment patients (P4.091),JournalArticle,True,3192,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e25901abc77a2edf,944d895192dab2381a32f13f8fdc03253be5b513,unresolved,2023.0,Journal of Affective Disorders,10.1016/j.jad.2023.02.109,"The anatomical networks based on probabilistic structurally connectivity in bipolar disorder across mania, depression, and euthymic states.",JournalArticle,True,1764,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e2593bdd7b62aca2,eb1475209c0a3b4c372c41293c3034ea8dc0d9f5,core_audit,2023.0,Frontiers in Neuroscience,10.3389/fnins.2023.1281098,msemalign: a pipeline for serial section multibeam scanning electron microscopy volume alignment,JournalArticle,True,1114,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e25e12fa143b0cb2,8b49b556980ec6d2b2e61547dda26c1010807bc3,unresolved,2016.0,,,The Importance of Being Negative: A serious treatment of non-trivial edges in brain functional connectome,,True,1905,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e26c13b3cf572c77,1d9cc5b6bb27f13956553445ace41d869039698c,unresolved,2016.0,Neuropsychologia,10.1016/j.neuropsychologia.2016.03.034,Cognitive and connectome properties detectable through individual differences in graphomotor organization,JournalArticle,True,1779,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e27b7f9766cfcdc8,d8f61fcc211b2898332b7ea1120a6b27f3c1a933,unresolved,2021.0,Progress in Neuro-psychopharmacology and Biological Psychiatry,10.1016/j.pnpbp.2021.110401,Graph theory approach for the structural-functional brain connectome of depression.,JournalArticle;Review,True,1968,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e27e8dca91f85e28,e5b8a309acaf5d3ae1f2a25ddcea913bec97223f,unresolved,2024.0,Medical Image Anal.,10.1016/j.media.2025.103570,"Integrated Brain Connectivity Analysis with fMRI, DTI, and sMRI Powered by Interpretable Graph Neural Networks",JournalArticle,True,1921,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e2825a1269c20fc3,43821e8820151fcd6fc33a780187a05e46d98e28,unresolved,2026.0,PLoS Biology,10.1371/journal.pbio.3003856,Aging and metabolism contribute separately to brain–body health,JournalArticle,True,1735,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e2add1edf5ce4563,7148a6eeace1f5e68a7fd4af9fdb744c4b7e75ba,core_audit,2020.0,Neurocomputing,10.1016/j.neucom.2020.11.015,Multilayer network analysis of C. elegans: Looking into the locomotory circuitry,JournalArticle,True,1154,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e2ae1abc294095e6,34ac49c129ea2ca239ba7989e8d31665aa8990d6,core_audit,2008.0,PLoS Biology,10.1371/journal.pbio.0060164,From Structure to Function: Mapping the Connection Matrix of the Human Brain,JournalArticle;LettersAndComments,True,5888,research_paper,True,medium,0,weak_publication_type:LettersAndComments,,,,,,,,,,False,,True,weak_nonpaper_signal_kept_as_paper
work_e2c6961ec9c7fead,9614d27ea9a53e3b4b1502609ce761b092e3e4c4,core_audit,2024.0,Nature Communications,10.1038/s41467-024-49766-0,NPY-mediated synaptic plasticity in the extended amygdala prioritizes feeding during starvation,JournalArticle,True,1447,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e2cb4f4ec9b85555,be7f7288313cde6123c462b6db02ef0863c63a82,role_bridge,2010.0,Nature Biotechnology,10.1038/nbt.1612,V3D enables real-time 3D visualization and quantitative analysis of large-scale biological image data sets,JournalArticle,True,1079,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e2cbde329dc5c463,16e06b8df6381bd686ca522ba05ec3ca0b47e264,unresolved,2018.0,arXiv.org,,A Review of Network Inference Techniques for Neural Activation Time Series,JournalArticle;Review,True,1437,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e2de51ca63225afd,6af39bbea4c78fc6f4d0545b5ebcc95b705ca520,unresolved,2017.0,Journal of Neurosurgery,10.3171/2017.3.jns162070,Anatomy and white matter connections of the orbitofrontal gyrus.,JournalArticle,True,1702,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e2e885d60174dbaa,c1382296adf228a7e803bae90c0c754207bbb6d4,unresolved,2025.0,Trends in Neurosciences,10.1016/j.tins.2025.10.007,"Sexual dimorphism in pheromone perception across worms, flies, and rodents.",Review;JournalArticle,True,922,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e2f25ee5bf2bee47,3313fced4ff485d826a1bb8c26bbed6c13613661,core_audit,2025.0,Nature,10.1038/s41586-025-08925-z,Comparative connectomics of Drosophila descending and ascending neurons,JournalArticle,True,1847,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e2f3f5d97127a3f1,803655212c54eed49283e20965762466d6bab3ef,unresolved,2017.0,NeuroImage,10.1016/j.neuroimage.2017.12.036,Surface‐enhanced tractography (SET),JournalArticle,True,1160,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e2f8e06c9049f5f3,4489babe5a698a0257b3f256776b3a302ba3fa25,core_audit,2020.0,eLife,10.7554/elife.53350,"The natverse, a versatile toolbox for combining and analysing neuroanatomical data",JournalArticle,True,1077,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e30343867253f674,38c26c65c785e619d102e88646c6b93549477cbb,unresolved,2025.0,Medical Image Anal.,10.1016/j.media.2025.103775,MSARAE: Multiscale adversarial regularized autoencoders for cortical network classification,JournalArticle,True,1698,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e30a6d4c2698e359,633ebe3b39e95ecbbc2cfd022cdce6ca53506e4a,role_bridge,2018.0,Current Opinion in Neurobiology,10.1016/j.conb.2018.01.002,A Disinhibitory Circuit Motif and Flexible Information Routing in the Brain,Review;JournalArticle,True,998,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
work_e31c5d57379f200a,23740ec878c223ed5905c5978309d5dce868d41e,core_audit,2023.0,IEEE/ACM Transactions on Computational Biology & Bioinformatics,10.1109/tcbb.2023.3279443,The Intrinsic Similarity of Topological Structure in Biological Neural Networks,JournalArticle,True,1462,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e323a05fc48f61c0,33864c2a754f3db4a09e06d93ed02fc57ac54625,core_audit,2020.0,bioRxiv,10.1101/2020.01.10.902478,Reconstruction of motor control circuits in adult Drosophila using automated transmission electron microscopy,JournalArticle,True,1212,research_paper,True,high,0,no_non_paper_signal,,,,,,,,,,False,,False,
work_e3277619bfed476c,1403486360de1120043550a850bb7fdb45447efa,role_bridge,2019.0,Human Brain Mapping,10.1002/hbm.25033,Mapping brain asymmetry in health and disease through the ENIGMA consortium,Review;JournalArticle,True,1788,research_paper,True,high,0,research_publication_type:Review,,,,,,,,,Review,False,,False,
